StartTime,EndTime,green_energy_DE,DE_Load,green_energy_DK,DK_Load,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_NE,NE_Load,green_energy_PO,PO_Load,green_energy_SE,SE_Load,green_energy_SP,SP_Load,green_energy_UK,UK_Load
2022-06-05 12:00:00,2022-06-05 13:00:00,168836,180474,2157,3726,6209,14593,14528.0,28147,4599,41872,5945,15204,10100.0,12282,83304,99248,0.0,1572.0
2022-06-05 13:00:00,2022-06-05 14:00:00,150974,176303,1988,3699,5477,14934,13047.0,28930,4157,43224,5269,15353,9968.0,12275,83064,94700,0.0,1482.0
2022-06-05 14:00:00,2022-06-05 15:00:00,133627,174645,1612,3752,4277,15593,12271.0,29532,3830,44791,4180,15780,9812.0,12403,81260,93420,0.0,1476.0
2022-06-05 15:00:00,2022-06-05 16:00:00,119289,179054,1318,3695,2851,16255,10908.0,30021,4506,47362,2906,16345,9998.0,12271,77144,94080,0.0,1546.0
2022-06-05 16:00:00,2022-06-05 17:00:00,112968,181840,1150,3530,1582,17043,10987.0,30964,4533,47636,2107,16731,10000.0,12350,70240,95924,0.0,1643.0
2022-06-05 17:00:00,2022-06-05 18:00:00,114753,177979,1118,3332,1058,17601,10957.0,31226,4578,47043,2251,17081,10092.0,12216,59544,98244,0.0,1648.0
2022-06-05 18:00:00,2022-06-05 19:00:00,115284,174902,1152,3201,866,18208,9743.0,31516,6033,46437,2606,17293,10032.0,12314,41692,100984,0.0,1634.0
2022-06-05 19:00:00,2022-06-05 20:00:00,120824,176826,1366,3154,831,18205,8673.0,30254,7950,45881,2866,16755,9802.0,12017,32572,105416,0.0,1588.0
2022-06-05 20:00:00,2022-06-05 21:00:00,120020,176014,1635,3011,978,17044,7079.0,27829,9042,44971,3310,15477,9053.0,11086,34220,104300,0.0,1510.0
2022-06-05 21:00:00,2022-06-05 22:00:00,120932,165484,1811,2849,1067,15867,6631.0,25570,8318,42713,3540,14524,9110.0,10663,31944,96640,0.0,1467.0
2022-06-05 22:00:00,2022-06-05 23:00:00,122095,156682,1812,2751,1328,14762,6396.0,24063,6779,40624,3519,14049,9152.0,10321,28956,91020,0.0,1281.0
2022-06-05 23:00:00,2022-06-06 00:00:00,122792,151871,1867,2681,896,14041,6829.0,23180,6322,38929,3706,13886,8921.0,10134,28564,86888,0.0,1173.0
2022-06-06 00:00:00,2022-06-06 01:00:00,122581,148429,2068,2644,963,13580,7040.0,22955,7162,38229,4018,13767,9107.0,10355,28764,83956,0.0,1124.0
2022-06-06 01:00:00,2022-06-06 02:00:00,123762,146514,2205,2618,810,13361,7388.0,23449,9374,38144,3885,13597,9177.0,10480,28596,82416,0.0,1115.0
2022-06-06 02:00:00,2022-06-06 03:00:00,124820,149947,2486,2644,710,13077,7423.0,24459,11433,38028,3869,14318,9188.0,10699,28112,82528,0.0,1080.0
2022-06-06 03:00:00,2022-06-06 04:00:00,115749,151280,2892,2791,913,12999,7754.0,28752,12689,37365,3973,17380,9351.0,10750,27192,86052,0.0,1067.0
2022-06-06 04:00:00,2022-06-06 05:00:00,123270,157162,3143,3246,1583,13302,10508.0,34209,13653,37048,3961,19769,9576.0,11281,25504,93416,0.0,1143.0
2022-06-06 05:00:00,2022-06-06 06:00:00,138224,165412,3143,3614,2742,13748,14549.0,39178,13163,36299,4344,20914,9545.0,11774,29164,101504,0.0,1388.0
2022-06-06 06:00:00,2022-06-06 07:00:00,166595,178278,3486,3706,3947,14359,16179.0,41119,10925,35341,5161,21215,9401.0,12128,42820,106508,0.0,1745.0
2022-06-06 07:00:00,2022-06-06 08:00:00,198320,189080,3445,3919,5018,14593,16529.0,41277,10106,34977,5910,20962,9177.0,12270,60600,110720,0.0,1938.0
2022-06-06 08:00:00,2022-06-06 09:00:00,219325,198421,3483,4065,6152,14340,16989.0,41934,7947,35483,6119,21137,8517.0,12205,67796,112960,0.0,1990.0
2022-06-06 09:00:00,2022-06-06 10:00:00,233288,205119,3165,4121,6775,14248,16476.0,40660,6571,34366,5565,20925,8422.0,12125,70752,114460,0.0,2015.0
2022-06-06 10:00:00,2022-06-06 11:00:00,240227,197769,3161,4220,6967,14061,16726.0,41264,7273,35533,5246,20999,8664.0,12344,72740,117376,0.0,2001.0
2022-06-06 11:00:00,2022-06-06 12:00:00,231505,191416,3137,4112,6861,13868,17137.0,42497,9436,37236,4748,21044,8868.0,12194,73468,119104,0.0,1987.0
2022-06-06 12:00:00,2022-06-06 13:00:00,223170,185434,2911,4037,6451,14190,17374.0,43117,11218,40390,3939,21024,9074.0,12501,75688,117048,0.0,1912.0
2022-06-06 13:00:00,2022-06-06 14:00:00,209106,185577,2735,4050,5514,14771,16657.0,43304,11491,42219,3432,21291,9594.0,12960,75148,114400,0.0,1893.0
2022-06-06 14:00:00,2022-06-06 15:00:00,190487,183958,2279,4243,4453,15548,14729.0,42276,13147,44921,3139,21451,10773.0,13208,72700,114408,0.0,1903.0
2022-06-06 15:00:00,2022-06-06 16:00:00,153348,187137,1697,4084,2985,16323,12899.0,41032,11539,47975,2525,21308,10699.0,13042,69000,114424,0.0,2040.0
2022-06-06 16:00:00,2022-06-06 17:00:00,128546,187857,1260,3768,1504,17355,11567.0,40426,10256,47628,2345,21636,10478.0,12757,67748,113396,0.0,2092.0
2022-06-06 17:00:00,2022-06-06 18:00:00,112839,188737,1150,3570,815,18103,10766.0,39552,9327,47254,2277,21629,10555.0,12756,59108,113100,0.0,1954.0
2022-06-06 18:00:00,2022-06-06 19:00:00,101817,185629,1239,3386,600,18715,9897.0,38758,8667,46897,2165,21135,10448.0,12365,48544,115128,0.0,1844.0
2022-06-06 19:00:00,2022-06-06 20:00:00,96805,184504,1356,3290,590,18628,8132.0,35943,8065,46344,1549,19846,10306.0,11807,44952,116112,0.0,1799.0
2022-06-06 20:00:00,2022-06-06 21:00:00,90566,180419,1368,3149,598,17285,6903.0,33005,7949,45412,1267,18493,9954.0,11269,41628,111304,0.0,1715.0
2022-06-06 21:00:00,2022-06-06 22:00:00,83132,167368,1214,3089,610,15964,6145.0,30226,7849,43009,1102,17206,9421.0,10896,35396,102436,0.0,1612.0
2022-06-06 22:00:00,2022-06-06 23:00:00,75207,158128,1322,2895,610,14864,5681.0,28533,8003,40853,1148,16572,9196.0,10677,31204,98632,0.0,1400.0
2022-06-06 23:00:00,2022-06-07 00:00:00,77893,155436,1544,2812,624,14223,5624.0,27536,8660,39222,1081,16361,9029.0,10662,26276,93816,0.0,1258.0
2022-06-07 00:00:00,2022-06-07 01:00:00,86302,154234,1672,2829,611,13875,5531.0,27047,9290,38535,1066,16243,8842.0,10964,24596,91080,0.0,1192.0
2022-06-07 01:00:00,2022-06-07 02:00:00,93793,155550,1440,2849,603,13810,5695.0,26975,9594,38364,1203,15964,9109.0,11163,24844,88840,0.0,1185.0
2022-06-07 02:00:00,2022-06-07 03:00:00,98843,163624,1397,3012,611,14134,6049.0,27649,9435,38773,1239,16261,9846.0,11550,26796,88880,0.0,1156.0
2022-06-07 03:00:00,2022-06-07 04:00:00,98350,181445,1546,3466,890,15749,7335.0,31197,8978,39696,1494,18633,10563.0,13144,27420,91464,0.0,1123.0
2022-06-07 04:00:00,2022-06-07 05:00:00,105373,212620,1717,4092,1712,18365,10856.0,36658,7843,42757,2579,20648,10794.0,14314,28056,100140,0.0,1198.0
2022-06-07 05:00:00,2022-06-07 06:00:00,127452,233816,2036,4456,3356,19076,15004.0,41513,7233,46523,3780,21560,10856.0,14959,28864,109176,0.0,1449.0
2022-06-07 06:00:00,2022-06-07 07:00:00,148860,244491,2271,4653,4966,18963,17299.0,43734,7127,47662,4485,21755,10872.0,14988,43400,115448,0.0,1774.0
2022-06-07 07:00:00,2022-06-07 08:00:00,173223,250513,2524,4652,6195,18870,17812.0,43956,6839,47441,4993,21493,10741.0,14893,59380,119400,0.0,1916.0
2022-06-07 08:00:00,2022-06-07 09:00:00,194175,255983,2719,4515,6852,18981,18198.0,44130,6291,45680,5486,22028,10687.0,14731,65208,122648,0.0,1922.0
2022-06-07 09:00:00,2022-06-07 10:00:00,200543,261053,2799,4422,6734,19561,17299.0,42486,5473,43428,5023,21994,10552.0,14533,65780,125032,0.0,1878.0
2022-06-07 10:00:00,2022-06-07 11:00:00,201587,258496,2827,4395,6334,20076,17125.0,42325,5397,42072,4755,22172,10586.0,14327,67144,127416,0.0,1878.0
2022-06-07 11:00:00,2022-06-07 12:00:00,198902,255463,2851,4378,5796,20209,16718.0,42586,4972,41262,4397,22023,10616.0,14249,66880,128064,0.0,1860.0
2022-06-07 12:00:00,2022-06-07 13:00:00,188719,252318,3040,4264,5099,20866,16719.0,43334,4439,39594,3686,21898,10659.0,14290,65708,125836,0.0,1753.0
2022-06-07 13:00:00,2022-06-07 14:00:00,174985,245878,3250,4283,4550,21405,15248.0,43201,4290,39305,3099,21683,10635.0,14399,67464,123720,0.0,1747.0
2022-06-07 14:00:00,2022-06-07 15:00:00,157198,240723,3079,4567,3640,21647,14233.0,42053,3793,41691,2197,21413,10543.0,14433,72796,124124,0.0,1755.0
2022-06-07 15:00:00,2022-06-07 16:00:00,137500,241665,3115,4367,2694,21734,13231.0,40755,3474,45432,1925,21507,10589.0,14075,69732,124412,0.0,1896.0
2022-06-07 16:00:00,2022-06-07 17:00:00,117001,241108,3193,4108,1915,22079,12301.0,39906,3387,46814,1867,21871,9969.0,14135,68096,123128,0.0,1946.0
2022-06-07 17:00:00,2022-06-07 18:00:00,94928,232632,2967,3937,1372,22297,11077.0,38817,2819,48712,1657,21884,10150.0,14189,62944,122080,0.0,1844.0
2022-06-07 18:00:00,2022-06-07 19:00:00,78340,224014,2549,3666,1195,22442,10438.0,38276,2749,50051,1466,21193,9972.0,13642,51140,121452,0.0,1790.0
2022-06-07 19:00:00,2022-06-07 20:00:00,67050,214616,2312,3519,1036,21782,8681.0,35304,2925,50377,1359,19843,9921.0,12778,41416,121568,0.0,1752.0
2022-06-07 20:00:00,2022-06-07 21:00:00,64255,202525,2251,3318,999,20743,7462.0,32428,3952,49773,1225,18389,9803.0,12141,40704,115312,0.0,1669.0
2022-06-07 21:00:00,2022-06-07 22:00:00,59002,187212,2262,3079,958,19643,6812.0,29760,3799,47119,1119,17170,9790.0,11539,39540,105556,0.0,1540.0
2022-06-07 22:00:00,2022-06-07 23:00:00,57818,176988,2500,2972,1013,18415,6931.0,28199,3467,44273,1002,16517,9461.0,11211,34504,101996,0.0,1336.0
2022-06-07 23:00:00,2022-06-08 00:00:00,56259,171370,2796,2953,1088,17317,7571.0,27291,3805,42342,891,16130,9520.0,11357,31816,97636,0.0,1187.0
2022-06-08 00:00:00,2022-06-08 01:00:00,54667,168801,2604,2917,1092,16740,7563.0,26859,4103,41178,816,16101,9447.0,11353,31508,94396,0.0,1128.0
2022-06-08 01:00:00,2022-06-08 02:00:00,54481,170717,2540,2938,1021,16587,7655.0,27015,3960,40567,732,15986,9479.0,10926,33584,92892,0.0,1125.0
2022-06-08 02:00:00,2022-06-08 03:00:00,53040,175455,2241,3090,925,16777,7235.0,27475,2915,40575,829,16559,9747.0,11225,35092,93032,0.0,1122.0
2022-06-08 03:00:00,2022-06-08 04:00:00,48583,188592,2156,3556,1170,17847,8549.0,31128,2737,40770,1135,19002,11093.0,13045,36608,95512,0.0,1117.0
2022-06-08 04:00:00,2022-06-08 05:00:00,61768,216258,1930,4098,1602,20117,12929.0,36509,2849,42716,1917,20893,11440.0,14383,37044,103272,0.0,1182.0
2022-06-08 05:00:00,2022-06-08 06:00:00,83178,235691,1946,4365,2379,20781,16574.0,40892,2547,45939,2798,21724,11678.0,14691,38236,111808,0.0,1416.0
2022-06-08 06:00:00,2022-06-08 07:00:00,110566,244958,2020,4480,3562,20706,16925.0,42035,2772,46378,3176,21844,11894.0,14870,49184,116492,0.0,1752.0
2022-06-08 07:00:00,2022-06-08 08:00:00,131983,247678,2006,4593,4658,20425,17073.0,42109,4068,45037,3400,21670,12043.0,14955,61624,119732,0.0,1869.0
2022-06-08 08:00:00,2022-06-08 09:00:00,149306,252930,1995,4605,5084,20243,17539.0,42166,5374,45972,3737,21976,11980.0,14735,70524,122396,0.0,1882.0
2022-06-08 09:00:00,2022-06-08 10:00:00,154990,258838,1996,4446,5329,20589,16583.0,40243,6096,48071,3851,22079,12011.0,14647,76832,124592,0.0,1883.0
2022-06-08 10:00:00,2022-06-08 11:00:00,152766,258317,2016,4443,5153,20957,16089.0,40811,6503,49848,4163,22162,12103.0,14475,81348,127400,0.0,1918.0
2022-06-08 11:00:00,2022-06-08 12:00:00,146125,255003,1988,4396,5085,20764,15966.0,42172,7001,51362,4036,21882,11993.0,14037,84324,129240,0.0,1887.0
2022-06-08 12:00:00,2022-06-08 13:00:00,133010,250653,1856,4231,4994,20867,15722.0,42259,5425,51462,3599,21779,11890.0,14201,88780,127596,0.0,1789.0
2022-06-08 13:00:00,2022-06-08 14:00:00,126424,245258,1732,4242,4295,21204,14816.0,41867,5258,51739,2835,21368,11851.0,14329,92628,125496,0.0,1776.0
2022-06-08 14:00:00,2022-06-08 15:00:00,108180,242582,1424,4411,3418,21676,13536.0,41734,5051,52817,2525,21400,11796.0,14465,87504,125000,0.0,1840.0
2022-06-08 15:00:00,2022-06-08 16:00:00,97540,243052,1045,4288,2435,21850,13031.0,40805,5303,54273,1989,21287,11525.0,14086,83776,123412,0.0,2036.0
2022-06-08 16:00:00,2022-06-08 17:00:00,86065,241098,833,4072,1391,22175,12047.0,40405,5772,52302,1842,21681,10825.0,13972,78960,121648,0.0,2096.0
2022-06-08 17:00:00,2022-06-08 18:00:00,80407,234957,676,3862,813,22328,10554.0,39298,7271,51170,1851,21787,10695.0,13867,73532,121524,0.0,1924.0
2022-06-08 18:00:00,2022-06-08 19:00:00,67492,224194,623,3655,610,22438,9322.0,38187,8660,50858,1734,21323,10539.0,13509,62056,121324,0.0,1808.0
2022-06-08 19:00:00,2022-06-08 20:00:00,57972,217225,620,3528,602,21714,8268.0,35425,7865,50207,1539,20071,10314.0,13108,53880,120816,0.0,1743.0
2022-06-08 20:00:00,2022-06-08 21:00:00,55718,204104,668,3341,613,20688,7913.0,32580,7570,48661,1570,18522,10118.0,12318,51716,115676,0.0,1626.0
2022-06-08 21:00:00,2022-06-08 22:00:00,57383,189674,707,3127,592,19649,7573.0,29960,6736,46005,1380,17411,9858.0,11659,46680,107508,0.0,1522.0
2022-06-08 22:00:00,2022-06-08 23:00:00,54533,180879,721,2966,574,18410,7220.0,28146,5584,43358,1357,16745,9673.0,11277,38328,104136,0.0,1343.0
2022-06-08 23:00:00,2022-06-09 00:00:00,54171,174350,670,2896,578,17481,7594.0,27169,5666,41601,1074,16436,9700.0,11206,35312,98988,0.0,1327.0
2022-06-09 00:00:00,2022-06-09 01:00:00,57565,173733,652,2879,568,16879,7737.0,26815,5087,40815,882,16406,9758.0,10960,33204,95956,0.0,1295.0
2022-06-09 01:00:00,2022-06-09 02:00:00,59716,176067,620,2918,580,16794,7896.0,26834,4152,40275,947,16182,9774.0,10757,32156,94468,0.0,1380.0
2022-06-09 02:00:00,2022-06-09 03:00:00,62429,181083,631,3055,631,16911,8022.0,27523,3633,40525,1280,16505,9969.0,11244,32216,94348,0.0,1607.0
2022-06-09 03:00:00,2022-06-09 04:00:00,61391,195327,726,3571,897,17904,9759.0,31379,4154,40841,1510,18856,10971.0,12620,31684,96872,0.0,1697.0
2022-06-09 04:00:00,2022-06-09 05:00:00,68495,221803,725,4131,1507,20135,12343.0,36628,4342,42816,1954,20953,11150.0,13849,33812,103364,0.0,1546.0
2022-06-09 05:00:00,2022-06-09 06:00:00,86215,239747,777,4408,2242,21031,16430.0,41051,3439,45317,2631,21766,11333.0,14545,41008,111784,0.0,1493.0
2022-06-09 06:00:00,2022-06-09 07:00:00,102156,250227,877,4503,2924,21308,16836.0,42014,3218,45137,3395,21954,11253.0,14651,54692,117204,0.0,1825.0
2022-06-09 07:00:00,2022-06-09 08:00:00,116852,252594,972,4561,3754,21106,17425.0,41982,3443,42108,4456,22102,11178.0,14690,70648,120648,0.0,1957.0
2022-06-09 08:00:00,2022-06-09 09:00:00,129818,257318,1028,4566,4527,20890,17735.0,41997,3816,39085,4668,22286,11125.0,14817,77092,123020,0.0,1960.0
2022-06-09 09:00:00,2022-06-09 10:00:00,140997,258834,1213,4510,4777,20868,17976.0,41325,4149,37515,4693,22294,10947.0,14634,80204,124852,0.0,1949.0
2022-06-09 10:00:00,2022-06-09 11:00:00,148505,259529,1540,4505,4974,21188,15323.0,39541,4238,35840,4523,22085,10847.0,14610,81920,127812,0.0,1982.0
2022-06-09 11:00:00,2022-06-09 12:00:00,155737,255663,1532,4432,4778,21062,16046.0,40327,5144,35762,4344,22260,10704.0,14498,84292,128564,0.0,1963.0
2022-06-09 12:00:00,2022-06-09 13:00:00,158797,250884,1634,4350,4749,21169,15131.0,40196,5260,35750,4092,22646,10639.0,14617,86292,127108,0.0,1893.0
2022-06-09 13:00:00,2022-06-09 14:00:00,158132,246951,1690,4345,4210,21411,14793.0,39877,4883,36135,3090,22090,10644.0,14651,86360,124812,0.0,1839.0
2022-06-09 14:00:00,2022-06-09 15:00:00,147499,244774,1556,4440,3354,21305,14142.0,39151,5898,38282,2646,21946,10580.0,14574,84576,124436,0.0,1879.0
2022-06-09 15:00:00,2022-06-09 16:00:00,129390,243193,1390,4288,2535,21177,13476.0,37995,6642,41981,2221,21811,10566.0,14371,83608,124752,0.0,1995.0
2022-06-09 16:00:00,2022-06-09 17:00:00,106768,240290,1535,4057,1722,21657,13283.0,37868,6508,43711,2168,21991,9941.0,14037,82176,124100,0.0,1986.0
2022-06-09 17:00:00,2022-06-09 18:00:00,89557,233690,1639,3848,1412,21799,11947.0,36910,5209,46374,2089,21832,9903.0,13846,75212,123624,0.0,1834.0
2022-06-09 18:00:00,2022-06-09 19:00:00,75832,224940,1541,3647,1276,21940,10426.0,36069,5238,48974,1788,21160,9898.0,13491,64592,122788,0.0,1753.0
2022-06-09 19:00:00,2022-06-09 20:00:00,62976,215635,1540,3505,1396,21326,9328.0,33446,5914,49676,1799,19979,9813.0,13113,55696,122108,0.0,1712.0
2022-06-09 20:00:00,2022-06-09 21:00:00,59019,205586,1703,3279,1435,20387,8417.0,30712,6290,49229,1758,18595,9779.0,12308,57136,116624,0.0,1632.0
2022-06-09 21:00:00,2022-06-09 22:00:00,58314,191403,1794,3087,1376,19453,8806.0,28127,6042,46569,1814,17422,9471.0,11370,53224,108148,0.0,1572.0
2022-06-09 22:00:00,2022-06-09 23:00:00,58303,181954,1785,2957,1403,18193,7998.0,26754,7389,43850,1896,16784,9793.0,11255,44892,104148,0.0,1336.0
2022-06-09 23:00:00,2022-06-10 00:00:00,64149,176202,1866,2869,1515,17219,7695.0,25885,7427,42165,1991,16464,9860.0,11242,44480,98260,0.0,1177.0
2022-06-10 00:00:00,2022-06-10 01:00:00,68528,175166,1842,2843,1574,16697,7334.0,25504,8014,41110,2012,16340,9777.0,11356,42088,95072,0.0,1088.0
2022-06-10 01:00:00,2022-06-10 02:00:00,66424,176048,1521,2867,1574,16578,7483.0,25546,8061,40435,2064,16124,9434.0,10994,39496,93512,0.0,1079.0
2022-06-10 02:00:00,2022-06-10 03:00:00,66924,180246,1441,2997,1538,16774,7686.0,26358,7819,40581,2212,16562,9664.0,11459,38288,93452,0.0,1031.0
2022-06-10 03:00:00,2022-06-10 04:00:00,66288,192782,1439,3496,1710,17753,10041.0,29732,7670,41153,2523,19017,10350.0,12735,34452,96040,0.0,976.0
2022-06-10 04:00:00,2022-06-10 05:00:00,75474,217382,1434,4025,2288,19821,13959.0,34864,7175,43596,3147,20915,10540.0,14135,32132,102788,0.0,1054.0
2022-06-10 05:00:00,2022-06-10 06:00:00,101047,236501,1645,4313,3515,20328,17064.0,39120,7539,47699,3744,21804,10784.0,14654,35188,111464,0.0,1297.0
2022-06-10 06:00:00,2022-06-10 07:00:00,130316,247544,1968,4440,4947,20051,18946.0,40396,6391,49286,4509,22323,10952.0,14556,46232,116932,0.0,1611.0
2022-06-10 07:00:00,2022-06-10 08:00:00,163595,252235,2332,4551,6036,19772,20672.0,41228,7365,47873,5110,22073,11082.0,14651,56640,121124,0.0,1735.0
2022-06-10 08:00:00,2022-06-10 09:00:00,188247,255188,2471,4483,6698,19752,21882.0,41281,8114,44244,5694,22379,11243.0,14492,58712,124184,0.0,1763.0
2022-06-10 09:00:00,2022-06-10 10:00:00,199782,256531,2733,4382,7199,19829,20858.0,39739,8073,41058,6193,22340,11391.0,14133,61272,126524,0.0,1792.0
2022-06-10 10:00:00,2022-06-10 11:00:00,202369,254706,2877,4274,7047,20096,21522.0,39719,8146,40617,6289,21938,11572.0,13924,63200,130140,0.0,1785.0
2022-06-10 11:00:00,2022-06-10 12:00:00,198037,248693,3179,4294,6866,19995,21195.0,39579,8331,40383,6163,21483,11765.0,13715,65456,131276,0.0,1764.0
2022-06-10 12:00:00,2022-06-10 13:00:00,184234,244198,3260,4166,6311,20358,20193.0,39130,8326,40563,5599,21374,11798.0,13509,64044,129692,0.0,1685.0
2022-06-10 13:00:00,2022-06-10 14:00:00,167800,238621,2892,4059,5242,20981,20498.0,39095,8738,42990,5278,21556,11859.0,13266,62260,127416,0.0,1607.0
2022-06-10 14:00:00,2022-06-10 15:00:00,143360,234445,2400,4083,4326,21264,19189.0,38637,8776,46379,4306,21383,11301.0,13201,63180,126992,0.0,1604.0
2022-06-10 15:00:00,2022-06-10 16:00:00,114917,231981,1995,4049,3296,21026,17481.0,38207,8156,49058,3358,21147,11358.0,12991,63324,126760,0.0,1707.0
2022-06-10 16:00:00,2022-06-10 17:00:00,95195,228272,1745,3834,2373,21190,16076.0,38072,7714,48621,2821,21384,11234.0,12824,67264,125944,0.0,1726.0
2022-06-10 17:00:00,2022-06-10 18:00:00,75995,221614,1455,3597,1856,21229,15210.0,36893,7879,48961,2474,21345,10954.0,12696,62796,125320,0.0,1633.0
2022-06-10 18:00:00,2022-06-10 19:00:00,64441,211442,1154,3376,1655,21190,14303.0,36052,8287,49547,2099,20846,10807.0,12347,54640,123748,0.0,1569.0
2022-06-10 19:00:00,2022-06-10 20:00:00,54652,203188,1119,3296,1468,20947,12985.0,33548,8297,48959,1703,19956,10940.0,11970,50180,121452,0.0,1506.0
2022-06-10 20:00:00,2022-06-10 21:00:00,49402,193334,1237,3163,1491,20073,11947.0,31043,8668,48263,1511,18564,10923.0,11615,51368,116132,0.0,1431.0
2022-06-10 21:00:00,2022-06-10 22:00:00,44893,180567,1243,2994,1486,19076,10995.0,28519,9480,46038,1575,17274,10112.0,11244,49100,108796,0.0,1371.0
2022-06-10 22:00:00,2022-06-10 23:00:00,47371,171370,1071,2831,1446,17918,10772.0,27018,11010,43462,1443,16477,9846.0,10543,45048,105272,0.0,1197.0
2022-06-10 23:00:00,2022-06-11 00:00:00,45779,164979,1085,2710,1315,16914,10636.0,25940,10803,41617,1334,16033,9714.0,10422,43344,99772,0.0,1059.0
2022-06-11 00:00:00,2022-06-11 01:00:00,47638,161442,1043,2654,1281,16275,10301.0,25352,10560,40271,1263,15865,9644.0,10322,41472,95304,0.0,995.0
2022-06-11 01:00:00,2022-06-11 02:00:00,51574,160499,994,2618,1212,15977,10156.0,25128,10058,39563,1260,15281,9615.0,10039,39572,92792,0.0,959.0
2022-06-11 02:00:00,2022-06-11 03:00:00,54438,159054,917,2638,1215,15719,10334.0,24861,8356,38995,1451,15157,9506.0,10078,38192,91428,0.0,924.0
2022-06-11 03:00:00,2022-06-11 04:00:00,63083,161547,949,2756,1402,15682,11026.0,26046,7727,38117,1920,16037,9875.0,10691,37760,90444,0.0,886.0
2022-06-11 04:00:00,2022-06-11 05:00:00,76603,171231,1149,3034,1912,16475,13802.0,28986,6825,37410,2836,17526,10192.0,11361,36540,89880,0.0,919.0
2022-06-11 05:00:00,2022-06-11 06:00:00,96762,183597,1488,3317,3035,17186,17504.0,31471,6204,36643,3959,18662,10490.0,11894,39488,92604,0.0,1024.0
2022-06-11 06:00:00,2022-06-11 07:00:00,126209,198359,1814,3550,4478,17518,19691.0,32605,5998,36008,5000,19247,10907.0,12463,53460,99460,0.0,581.0
2022-06-11 07:00:00,2022-06-11 08:00:00,161203,210522,2070,3710,5959,17496,20676.0,32436,5516,34541,5984,19343,10989.0,12501,67992,106572,0.0,733.0
2022-06-11 08:00:00,2022-06-11 09:00:00,195459,218258,2461,3781,7228,17157,21051.0,32096,5530,32020,6309,19213,10914.0,12267,75192,111364,0.0,765.0
2022-06-11 09:00:00,2022-06-11 10:00:00,208633,220295,2867,3789,7696,17125,21401.0,30860,5654,29329,6301,18990,11072.0,12310,79012,114320,0.0,785.0
2022-06-11 10:00:00,2022-06-11 11:00:00,212467,217390,3132,3775,7640,17275,21723.0,30023,6040,27721,6058,18684,11224.0,12412,80912,116860,0.0,1545.0
2022-06-11 11:00:00,2022-06-11 12:00:00,210058,211038,3558,3849,7534,16924,21302.0,29625,5183,27072,5754,18188,11108.0,11997,84588,118896,0.0,1514.0
2022-06-11 12:00:00,2022-06-11 13:00:00,203331,205217,4021,3764,7174,17101,20630.0,29712,4347,27429,5214,18176,11227.0,12359,89660,117168,0.0,1454.0
2022-06-11 13:00:00,2022-06-11 14:00:00,195095,203907,4490,3746,6524,17405,19464.0,30508,5129,28023,4476,18144,11160.0,12341,85688,113968,0.0,1390.0
2022-06-11 14:00:00,2022-06-11 15:00:00,176805,201960,4178,3857,5295,17919,18192.0,31584,6594,30508,3484,18357,11064.0,12723,77996,112588,0.0,1414.0
2022-06-11 15:00:00,2022-06-11 16:00:00,141385,201579,3780,3855,3857,18324,15733.0,32308,7227,34931,2740,18339,10935.0,12604,79080,112616,0.0,1501.0
2022-06-11 16:00:00,2022-06-11 17:00:00,104224,199126,3380,3570,2229,18805,14404.0,32793,7635,38559,2293,18421,10589.0,12162,78196,112248,0.0,1602.0
2022-06-11 17:00:00,2022-06-11 18:00:00,85825,194561,2769,3337,1405,19196,13269.0,32246,7594,41527,1960,18425,10145.0,12031,71804,111684,0.0,1549.0
2022-06-11 18:00:00,2022-06-11 19:00:00,77254,187265,2095,3121,1200,19515,12671.0,31944,7236,44005,1902,18443,10174.0,12068,62400,112168,0.0,751.0
2022-06-11 19:00:00,2022-06-11 20:00:00,74952,182092,1825,3031,1246,19476,11350.0,30108,7475,45248,1575,17755,10026.0,11639,56996,112724,0.0,712.0
2022-06-11 20:00:00,2022-06-11 21:00:00,66204,177721,1717,2953,1279,18255,9748.0,27874,7210,45452,927,16495,9821.0,11106,56840,109160,0.0,686.0
2022-06-11 21:00:00,2022-06-11 22:00:00,53226,167397,1729,2818,1293,17063,9627.0,25752,7083,43391,1011,15253,9318.0,10809,53784,103036,0.0,645.0
2022-06-11 22:00:00,2022-06-11 23:00:00,48618,157524,1633,2746,1243,15860,8962.0,24138,6567,41557,1305,14576,9173.0,10694,50728,96928,0.0,1230.0
2022-06-11 23:00:00,2022-06-12 00:00:00,49193,150522,1542,2725,1185,15101,8610.0,23187,5590,39813,1395,14109,9046.0,10622,49560,91392,0.0,1107.0
2022-06-12 00:00:00,2022-06-12 01:00:00,46820,146136,1653,2594,1142,14679,8551.0,22740,5099,38873,1349,13838,8922.0,10593,49344,86876,0.0,1057.0
2022-06-12 01:00:00,2022-06-12 02:00:00,47193,144588,1609,2508,1136,14482,8625.0,22639,4522,38346,1312,13188,8862.0,10420,51792,84448,0.0,1022.0
2022-06-12 02:00:00,2022-06-12 03:00:00,49680,143874,1619,2530,1109,14092,8401.0,21988,4697,38254,1405,12947,8865.0,10339,50780,82872,0.0,1002.0
2022-06-12 03:00:00,2022-06-12 04:00:00,54163,144625,1810,2651,1385,14040,9327.0,22217,4114,36835,1867,13345,8877.0,10893,49616,82672,0.0,935.0
